mandate_id,mandate,poll_id,vote,reason_no_show,reason_no_show_other,politician name
39026,Elisabeth Scharfenberg (Bundestag 2009-2013),834,no_show,,,
41141,Kathrin Senger-Schäfer (Bundestag 2009-2013),834,no_show,,,
40650,Max Stadler (Bundestag 2009-2013),834,no_show,,,
38970,Frank Steffel (Bundestag 2009-2013),834,no_show,,,
40563,Carl-Ludwig Thiele (Bundestag 2009-2013),834,no_show,,,
38910,Axel Troost (Bundestag 2009-2013),834,no_show,,,
38907,Jürgen Trittin (Bundestag 2009-2013),834,no_show,,,
44318,Heidemarie Wieczorek-Zeul (Bundestag 2009-2013),834,no_show,,,
43580,Katrin Werner (Bundestag 2009-2013),834,no_show,,,
41183,Yvonne Ploetz (Bundestag 2009-2013),834,no,,,
39544,Bettina Hagedorn (Bundestag 2009-2013),834,no,,,
39836,Agnes Alpers (Bundestag 2009-2013),834,no,,,
39817,Ingrid Arndt-Brauer (Bundestag 2009-2013),834,no,,,
44363,Rainer Arnold (Bundestag 2009-2013),834,no,,,
39812,Kerstin Andreae (Bundestag 2009-2013),834,no,,,
39851,Sabine Bätzing-Lichtenthäler (Bundestag 2009-2013),834,no,,,
39795,Doris Barnett (Bundestag 2009-2013),834,no,,,
44289,Hans-Peter Bartels (Bundestag 2009-2013),834,no,,,
39798,Klaus Barthel (Bundestag 2009-2013),834,no,,,
39781,Dietmar Bartsch (Bundestag 2009-2013),834,no,,,
38775,Sören Bartol (Bundestag 2009-2013),834,no,,,
39792,Volker Beck (Bundestag 2009-2013),834,no,,,
44395,Dirk Becker (Bundestag 2009-2013),834,no,,,
40578,Cornelia Behm (Bundestag 2009-2013),834,no,,,
44286,Uwe Beckmeyer (Bundestag 2009-2013),834,no,,,
38801,Herbert Behrens (Bundestag 2009-2013),834,no,,,
40557,Birgitt Bender (Bundestag 2009-2013),834,no,,,
39765,Karin Binder (Bundestag 2009-2013),834,no,,,
39760,Lothar Binding (Bundestag 2009-2013),834,no,,,
38771,Matthias W. Birkwald (Bundestag 2009-2013),834,no,,,Matthias
39746,Heidrun Bluhm-Förster (Bundestag 2009-2013),834,no,,,
40991,Steffen Bockhahn (Bundestag 2009-2013),834,no,,,
40514,Alexander Bonde (Bundestag 2009-2013),834,no,,,
40849,Klaus Brandner (Bundestag 2009-2013),834,no,,,
39733,Willi Brase (Bundestag 2009-2013),834,no,,,
39720,Eva Bulling-Schröter (Bundestag 2009-2013),834,no,,,
40646,Martina Bunge (Bundestag 2009-2013),834,no,,,
39723,Edelgard Bulmahn (Bundestag 2009-2013),834,no,,,
39717,Martin Burkert (Bundestag 2009-2013),834,no,,,
39698,Roland Claus (Bundestag 2009-2013),834,no,,,
39703,Petra Crone (Bundestag 2009-2013),834,no,,,
44307,Peter Danckert (Bundestag 2009-2013),834,no,,,
39706,Sevim Dağdelen (Bundestag 2009 - 2013),834,no,,,Sevim Dağdelen
38629,Diether Dehm (Bundestag 2009-2013),834,no,,,
39682,Ekin Deligöz (Bundestag 2009-2013),834,no,,,
41123,Heidrun Dittrich (Bundestag 2009-2013),834,no,,,
39671,Katja Dörner (Bundestag 2009-2013),834,no,,,
40714,Garrelt Duin (Bundestag 2009-2013),834,no,,,
40683,Elvira Drobinski-Weiß (Bundestag 2009-2013),834,no,,,
41083,Werner Dreibus (Bundestag 2009-2013),834,no,,,
38758,Siegmund Ehrmann (Bundestag 2009-2013),834,no,,,
39848,Sebastian Edathy (Bundestag 2009-2013),834,no,,,
40609,Dagmar Enkelmann (Bundestag 2009-2013),834,no,,,
39647,Klaus Ernst (Bundestag 2009-2013),834,no,,,
38761,Gernot Erler (Bundestag 2009-2013),834,no,,,
39650,Petra Ernstberger (Bundestag 2009-2013),834,no,,,
39654,Karin Evers-Meyer (Bundestag 2009-2013),834,no,,,
40744,Hans-Josef Fell (Bundestag 2009-2013),834,no,,,
44392,Elke Ferner (Bundestag 2009-2013),834,no,,,
39627,Dagmar Freitag (Bundestag 2009-2013),834,no,,,
39633,Edgar Franke (Bundestag 2009-2013),834,no,,,
39631,Gabriele Fograscher (Bundestag 2009-2013),834,no,,,
40120,Peter Friedrich (Bundestag 2009-2013),834,no,,,
39596,Kai Gehring (Bundestag 2009-2013),834,no,,,
41042,Wolfgang Gehrcke-Reymann (Bundestag 2009-2013),834,no,,,
39607,Thomas Gambke (Bundestag 2009-2013),834,no,,,
39603,Sigmar Gabriel (Bundestag 2009-2013),834,no,,,
39598,Michael Gerdes (Bundestag 2009-2013),834,no,,,
39590,Martin Gerster (Bundestag 2009-2013),834,no,,,
40736,Günter Gloser (Bundestag 2009-2013),834,no,,,
39586,Iris Gleicke (Bundestag 2009-2013),834,no,,,
44372,Angelika Graf (Bundestag 2009-2013),834,no,,,
39581,Ulrike Gottschalck (Bundestag 2009-2013),834,no,,,
41154,Michael Groschek (Bundestag 2009-2013),834,no,,,
39560,Annette Groth (Bundestag 2009-2013),834,no,,,
39573,Michael Groß (Bundestag 2009-2013),834,no,,,
39556,Wolfgang Gunkel (Bundestag 2009-2013),834,no,,,
44386,Michael Hartmann (Bundestag 2009-2013),834,no,,,
40852,Klaus Hagemann (Bundestag 2009-2013),834,no,,,
38729,Heike Hänsel (Bundestag 2009-2013),834,no,,,
40740,Hans-Joachim Hacker (Bundestag 2009-2013),834,no,,,
39547,Gregor Gysi (Bundestag 2009-2013),834,no,,,
39513,Hubertus Heil (Bundestag 2009-2013),834,no,,,
39528,Britta Haßelmann (Bundestag 2009-2013),834,no,,,
39484,Barbara Hendricks (Bundestag 2009-2013),834,no,,,
41056,Bettina Herlitzius (Bundestag 2009-2013),834,no,,,
40302,Ulrike Höfken-Deipenbrock (Bundestag 2009-2013),834,no,,,
39844,Priska Hinz (Bundestag 2009-2013),834,no,,,
39504,Petra Hinz (Bundestag 2009-2013),834,no,,,
39498,Gabriele Hiller-Ohm (Bundestag 2009-2013),834,no,,,
39493,Gustav Herzog (Bundestag 2009-2013),834,no,,,
40172,Winfried Hermann (Bundestag 2009-2013),834,no,,,
39469,Anton Hofreiter (Bundestag 2009-2013),834,no,,,
40697,Frank Hofmann (Bundestag 2009-2013),834,no,,,
40801,Ingrid Hönlinger (Bundestag 2009-2013),834,no,,,
40599,Barbara Höll (Bundestag 2009-2013),834,no,,,
44279,Bärbel Höhn (Bundestag 2009-2013),834,no,,,
39460,Eva Högl (Bundestag 2009-2013),834,no,,,
39457,Inge Höger (Bundestag 2009-2013),834,no,,,
39454,Andrej Hunko (Bundestag 2009-2013),834,no,,,
44297,Christel Humme (Bundestag 2009-2013),834,no,,,
41065,Lukrezia Luise Jochimsen (Bundestag 2009-2013),834,no,,,Lukrezia
38738,Ulla Jelpke (Bundestag 2009-2013),834,no,,,
39426,Johannes Kahrs (Bundestag 2009-2013),834,no,,,
38725,Oliver Kaczmarek (Bundestag 2009-2013),834,no,,,
39431,Josip Juratovic (Bundestag 2009-2013),834,no,,,
40997,Susanne Kastner (Bundestag 2009-2013),834,no,,,
39386,Lars Klingbeil (Bundestag 2009-2013),834,no,,,
39384,Maria Klein-Schmeink (Bundestag 2009-2013),834,no,,,
39390,Katja Kipping (Bundestag 2009-2013),834,no,,,
38722,Sven-Christian Kindler (Bundestag 2009-2013),834,no,,,
40901,Memet Kilic (Bundestag 2009-2013),834,no,,,
44769,Ulrich Kelber (Bundestag 2009-2013),834,no,,,
39410,Uwe Kekeritz (Bundestag 2009-2013),834,no,,,
40751,Hans-Ulrich Klose (Bundestag 2009-2013),834,no,,,
39375,Bärbel Kofler (Bundestag 2009-2013),834,no,,,
41080,Ute Koczy (Bundestag 2009-2013),834,no,,,
39377,Daniela Kolbe (Bundestag 2009-2013),834,no,,,
38717,Jan Korte (Bundestag 2009-2013),834,no,,,
39345,Anette Kramme (Bundestag 2009-2013),834,no,,,
39347,Jutta Krellmann (Bundestag 2009-2013),834,no,,,
39358,Oliver Krischer (Bundestag 2009-2013),834,no,,,
44328,Nicolette Kressl (Bundestag 2009-2013),834,no,,,
40529,Angelika Krüger-Leißner (Bundestag 2009-2013),834,no,,,
41086,Agnes Krumwiede (Bundestag 2009-2013),834,no,,,
39342,Stephan Kühn (Bundestag 2009-2013),834,no,,,
39336,Renate Künast (Bundestag 2009-2013),834,no,,,
41020,Undine Kurth (Bundestag 2009-2013),834,no,,,
38711,Markus Kurth (Bundestag 2009-2013),834,no,,,
39333,Katrin Kunert (Bundestag 2009-2013),834,no,,,
44344,Ute Kumpf (Bundestag 2009-2013),834,no,,,
40708,Fritz Kuhn (Bundestag 2009-2013),834,no,,,
39310,Christine Lambrecht (Bundestag 2009-2013),834,no,,,
39325,Christian Lange (Bundestag 2009-2013),834,no,,,
39302,Monika Lazar (Bundestag 2009-2013),834,no,,,
39304,Caren Lay (Bundestag 2009-2013),834,no,,,
39330,Karl Lauterbach (Bundestag 2009-2013),834,no,,,
39293,Steffen-Claudio Lemme (Bundestag 2009-2013),834,no,,,
39296,Sabine Leidig (Bundestag 2009-2013),834,no,,,
39288,Stefan Liebich (Bundestag 2009-2013),834,no,,,
39285,Michael Leutert (Bundestag 2009-2013),834,no,,,
39290,Ralph Lenkert (Bundestag 2009-2013),834,no,,,
39261,Kirsten Lühmann (Bundestag 2009-2013),834,no,,,
38707,Gesine Lötzsch (Bundestag 2009-2013),834,no,,,
44337,Ulla Lötzer (Bundestag 2009-2013),834,no,,,
44357,Gabriele Lösekrug-Möller (Bundestag 2009-2013),834,no,,,
39274,Burkhard Lischka (Bundestag 2009-2013),834,no,,,
44255,Nicole Maisch (Bundestag 2009-2013),834,no,,,
38781,Thomas Lutze (Bundestag 2009-2013),834,no,,,
38763,Agnieszka Brugger (Bundestag 2009-2013),834,no,,,
39249,Caren Marks (Bundestag 2009-2013),834,no,,,
41014,Ulrich Maurer (Bundestag 2009-2013),834,no,,,
39252,Katja Mast (Bundestag 2009-2013),834,no,,,
41060,Dorothée Menzner (Bundestag 2009-2013),834,no,,,
39235,Matthias Miersch (Bundestag 2009-2013),834,no,,,
41174,Ullrich Meßmer (Bundestag 2009-2013),834,no,,,
44334,Petra Merkel (Bundestag 2009-2013),834,no,,,
39221,Cornelia Möhring (Bundestag 2009-2013),834,no,,,
40810,Jerzy Montag (Bundestag 2009-2013),834,no,,,
39216,Niema Movassat (Bundestag 2009-2013),834,no,,,
40846,Kerstin Müller (Bundestag 2009-2013),834,no,,,
39206,Beate Müller-Gemmeke (Bundestag 2009-2013),834,no,,,
38692,Rolf Mützenich (Bundestag 2009-2013),834,no,,,
41068,Franz Müntefering (Bundestag 2009-2013),834,no,,,
41131,Ingrid Nestle (Bundestag 2009-2013),834,no,,,
41085,Wolfgang Neškovic (Bundestag 2009-2013),834,no,,,
38965,Kersten Steinke (Bundestag 2009-2013),834,no,,,
38695,Andrea Nahles (Bundestag 2009-2013),834,no,,,
39199,Thomas Nord (Bundestag 2009-2013),834,no,,,
44378,Manfred Nink (Bundestag 2009-2013),834,no,,,
39193,Dietmar Nietan (Bundestag 2009-2013),834,no,,,
38660,Konstantin von Notz (Bundestag 2009-2013),834,no,,,Konstantin
39171,Friedrich Ostendorff (Bundestag 2009-2013),834,no,,,
40789,Holger Ortel (Bundestag 2009-2013),834,no,,,
39188,Thomas Oppermann (Bundestag 2009-2013),834,no,,,
39169,Aydan Özoğuz (Bundestag 2009 - 2013),834,no,,,Aydan Özoğuz
39180,Omid Nouripour (Bundestag 2009-2013),834,no,,,
41125,Hermann Ott (Bundestag 2009-2013),834,no,,,
39161,Petra Pau (Bundestag 2009-2013),834,no,,,
38300,Jens Petermann (Bundestag 2009-2013),834,no,,,
39158,Lisa Paus (Bundestag 2009-2013),834,no,,,
44375,Heinz Paula (Bundestag 2009-2013),834,no,,,
39130,Richard Pitterle (Bundestag 2009-2013),834,no,,,
44270,Joachim Poß (Bundestag 2009-2013),834,no,,,
39138,Brigitte Pothmer (Bundestag 2009-2013),834,no,,,
39141,Wilhelm Priesmeier (Bundestag 2009-2013),834,no,,,
39144,Florian Pronold (Bundestag 2009-2013),834,no,,,
38788,Sascha Raabe (Bundestag 2009-2013),834,no,,,
39107,Gerold Reichenbach (Bundestag 2009-2013),834,no,,,
39096,Mechthild Rawert (Bundestag 2009-2013),834,no,,,
44575,Carola Reimann (Bundestag 2009-2013),834,no,,,
39115,Sönke Rix (Bundestag 2009-2013),834,no,,,
39093,René Röspel (Bundestag 2009-2013),834,no,,,
39065,Tabea Rößner (Bundestag 2009-2013),834,no,,,
39063,Ernst Dieter Rossmann (Bundestag 2009-2013),834,no,,,Ernst
39068,Claudia Roth (Bundestag 2009-2013),834,no,,,
40887,Marlene Rupprecht (Bundestag 2009-2013),834,no,,,
40943,Paul Schäfer (Bundestag 2009-2013),834,no,,,
39023,Axel Schäfer (Bundestag 2009-2013),834,no,,,
40149,Anton Schaaf (Bundestag 2009-2013),834,no,,,
39052,Manuel Sarrazin (Bundestag 2009-2013),834,no,,,
40859,Krista Sager (Bundestag 2009-2013),834,no,,,
39059,Michael Schlecht (Bundestag 2009-2013),834,no,,,
44379,Werner Schieder (Bundestag 2009-2013),834,no,,,
39037,Marianne Schieder (Bundestag 2009-2013),834,no,,,
44598,Gerhard Schick (Bundestag 2009-2013),834,no,,,
44295,Bernd Scheelen (Bundestag 2009-2013),834,no,,,
44299,Christine Scheel (Bundestag 2009-2013),834,no,,,
40928,Ottmar Schreiner (Bundestag 2009-2013),834,no,,,
44248,Olaf Scholz (Bundestag 2009-2013),834,no,,,
39014,Carsten Schneider (Bundestag 2009-2013),834,no,,,
39011,Ulla Schmidt (Bundestag 2009-2013),834,no,,,
40987,Silvia Schmidt (Bundestag 2009-2013),834,no,,,
38687,Frithjof Schmidt (Bundestag 2009-2013),834,no,,,
38998,Swen Schulz (Bundestag 2009-2013),834,no,,,
40777,Herbert Schui (Bundestag 2009-2013),834,no,,,
44591,Ewald Schurer (Bundestag 2009-2013),834,no,,,
38985,Frank Schwabe (Bundestag 2009-2013),834,no,,,
40595,Angelica Schwall-Düren (Bundestag 2009-2013),834,no,,,
40890,Martin Schwanholz (Bundestag 2009-2013),834,no,,,
40973,Rolf Schwanitz (Bundestag 2009-2013),834,no,,,
40638,Ilja Seifert (Bundestag 2009-2013),834,no,,,
38987,Stefan Schwartze (Bundestag 2009-2013),834,no,,,
41182,Raju Sharma (Bundestag 2009-2013),834,no,,,
38665,Petra Sitte (Bundestag 2009-2013),834,no,,,
45212,Carsten Sieling (Bundestag 2009-2013),834,no,,,
38967,Sonja Steffen (Bundestag 2009-2013),834,no,,,
38961,Peer Steinbrück (Bundestag 2009-2013),834,no,,,
41104,Dorothea Steiner (Bundestag 2009-2013),834,no,,,
39824,Wolfgang Strengmann-Kuhn (Bundestag 2009-2013),834,no,,,
38946,Christoph Strässer (Bundestag 2009-2013),834,no,,,
38956,Frank-Walter Steinmeier (Bundestag 2009-2013),834,no,,,
44252,Hans-Christian Ströbele (Bundestag 2009-2013),834,no,,,
41165,Sabine Stüber (Bundestag 2009-2013),834,no,,,
38918,Harald Terpe (Bundestag 2009-2013),834,no,,,
38938,Frank Tempel (Bundestag 2009-2013),834,no,,,
38933,Kirsten Tackmann (Bundestag 2009-2013),834,no,,,
38930,Kerstin Tack (Bundestag 2009-2013),834,no,,,
40515,Alexander Süßmair (Bundestag 2009-2013),834,no,,,
44264,Franz Thönnes (Bundestag 2009-2013),834,no,,,
41048,Wolfgang Thierse (Bundestag 2009-2013),834,no,,,
39080,Rüdiger Veit (Bundestag 2009-2013),834,no,,,
38655,Alexander Ulrich (Bundestag 2009-2013),834,no,,,
38799,Markus Tressel (Bundestag 2009-2013),834,no,,,
39834,Wolfgang Tiefensee (Bundestag 2009-2013),834,no,,,
44304,Marlies Volkmer (Bundestag 2009-2013),834,no,,,
38898,Ute Vogt (Bundestag 2009-2013),834,no,,,
38895,Kathrin Vogler (Bundestag 2009-2013),834,no,,,
41098,Daniela Wagner (Bundestag 2009-2013),834,no,,,
38872,Sahra Wagenknecht (Bundestag 2009-2013),834,no,,,
38860,Harald Weinberg (Bundestag 2009-2013),834,no,,,
38869,Halina Wawzyniak (Bundestag 2009-2013),834,no,,,
38823,Andrea Wicklein (Bundestag 2009-2013),834,no,,,
41050,Wolfgang Wieland (Bundestag 2009-2013),834,no,,,
40613,Dieter Wiefelspütz (Bundestag 2009-2013),834,no,,,
38829,Valerie Wilms (Bundestag 2009-2013),834,no,,,
40828,Josef Winkler (Bundestag 2009-2013),834,no,,,
38794,Sabine Zimmermann (Bundestag 2009-2013),834,no,,,
38806,Dagmar Ziegler (Bundestag 2009-2013),834,no,,,
44342,Uta Zapf (Bundestag 2009-2013),834,no,,,
38819,Jörn Wunderlich (Bundestag 2009-2013),834,no,,,
38814,Waltraud Wolff (Bundestag 2009-2013),834,no,,,
44261,Brigitte Zypries (Bundestag 2009-2013),834,no,,,
38797,Manfred Zöllmer (Bundestag 2009-2013),834,no,,,
40807,Jens Ackermann (Bundestag 2009-2013),834,yes,,,
40797,Ilse Aigner (Bundestag 2009-2013),834,yes,,,
38652,Peter Altmaier (Bundestag 2009-2013),834,yes,,,
40572,Christine Aschenberg-Dugnus (Bundestag 2009-2013),834,yes,,,
41158,Peter Aumer (Bundestag 2009-2013),834,yes,,,
39809,Dorothee Bär (Bundestag 2009 - 2013),834,yes,,,Dorothee Bär
40582,Daniel Bahr (Bundestag 2009-2013),834,yes,,,
39804,Thomas Bareiß (Bundestag 2009-2013),834,yes,,,
39801,Norbert Barthle (Bundestag 2009-2013),834,yes,,,
39786,Helmut Günter Baumann (Bundestag 2009-2013),834,yes,,,Helmut
40695,Ernst-Reinhard Beck (Bundestag 2009-2013),834,yes,,,
39777,Manfred Behrens (Bundestag 2009-2013),834,yes,,,
39775,Veronika Bellmann (Bundestag 2009-2013),834,yes,,,
39771,Christoph Bergner (Bundestag 2009-2013),834,yes,,,
41117,Florian Bernschneider (Bundestag 2009-2013),834,yes,,,
39767,Peter Beyer (Bundestag 2009-2013),834,yes,,,
39762,Steffen Bilger (Bundestag 2009-2013),834,yes,,,
39757,Clemens Binninger (Bundestag 2009-2013),834,yes,,,
39742,Peter Bleser (Bundestag 2009-2013),834,yes,,,
40979,Sebastian Blumenthal (Bundestag 2009-2013),834,yes,,,
41097,Claudia Bögel-Hoyer (Bundestag 2009-2013),834,yes,,,
41040,Wolfgang Börnsen (Bundestag 2009-2013),834,yes,,,
44360,Maria Böhmer (Bundestag 2009-2013),834,yes,,,
39749,Wolfgang Bosbach (Bundestag 2009-2013),834,yes,,,
41155,Nicole Bracht-Bendt (Bundestag 2009-2013),834,yes,,,
39754,Klaus Brähmig (Bundestag 2009-2013),834,yes,,,
39751,Norbert Brackmann (Bundestag 2009-2013),834,yes,,,
39725,Reinhard Brandl (Bundestag 2009-2013),834,yes,,,
38769,Michael Brand (Bundestag 2009-2013),834,yes,,,
39728,Helmut Brandt (Bundestag 2009-2013),834,yes,,,
39739,Ralph Brinkhaus (Bundestag 2009-2013),834,yes,,,
40850,Klaus Breil (Bundestag 2009-2013),834,yes,,,
39737,Heike Brehmer (Bundestag 2009-2013),834,yes,,,
39735,Helge Braun (Bundestag 2009-2013),834,yes,,,
44282,Ralf Brauksiepe (Bundestag 2009-2013),834,yes,,,
40958,Rainer Brüderle (Bundestag 2009-2013),834,yes,,,
40525,Angelika Brunkhorst (Bundestag 2009-2013),834,yes,,,
39710,Marco Bülow (Bundestag 2009-2013),834,yes,,,
38481,Sylvia Canel (Bundestag 2009-2013),834,yes,,,
39701,Gitta Connemann (Bundestag 2009-2013),834,yes,,,
40767,Helga Daub (Bundestag 2009-2013),834,yes,,,
40866,Leo Dautzenberg (Bundestag 2009-2013),834,yes,,,
41161,Reiner Deutschmann (Bundestag 2009-2013),834,yes,,,
40552,Bijan Djir-Sarai (Bundestag 2009-2013),834,yes,,,
40936,Patrick Döring (Bundestag 2009-2013),834,yes,,,
39666,Thomas Dörflinger (Bundestag 2009-2013),834,yes,,,
39690,Alexander Dobrindt (Bundestag 2009-2013),834,yes,,,
39674,Marie-Luise Dött (Bundestag 2009-2013),834,yes,,,
40898,Mechthild Dyckmans (Bundestag 2009-2013),834,yes,,,
41160,Rainer Erdel (Bundestag 2009-2013),834,yes,,,
38755,Thomas Feist (Bundestag 2009-2013),834,yes,,,
44321,Jörg van Essen (Bundestag 2009-2013),834,yes,,,Jörg
39661,Enak Ferlemann (Bundestag 2009-2013),834,yes,,,
43871,Axel Eduard Fischer (Bundestag 2009-2013),834,yes,,,Axel
39644,Ingrid Fischbach (Bundestag 2009-2013),834,yes,,,
39638,Dirk Fischer (Bundestag 2009-2013),834,yes,,,
40941,Paul Klemens Friedhoff (Bundestag 2009-2013),834,yes,,,Paul
40931,Otto Fricke (Bundestag 2009-2013),834,yes,,,
40775,Herbert Frankenhauser (Bundestag 2009-2013),834,yes,,,
44389,Klaus-Peter Flosbach (Bundestag 2009-2013),834,yes,,,
39641,Maria Flachsbarth (Bundestag 2009-2013),834,yes,,,
41017,Ulrike Flach (Bundestag 2009-2013),834,yes,,,
40757,Hartwig Fischer (Bundestag 2009-2013),834,yes,,,
39618,Hans-Peter Friedrich (Bundestag 2009-2013),834,yes,,,
39620,Michael Frieser (Bundestag 2009-2013),834,yes,,,
38753,Hans-Joachim Fuchtel (Bundestag 2009-2013),834,yes,,,
39624,Michael Fuchs (Bundestag 2009-2013),834,yes,,,
40687,Erich Georg Fritz (Bundestag 2009-2013),834,yes,,,Erich
44346,Edmund Geisen (Bundestag 2009-2013),834,yes,,,
40922,Norbert Geis (Bundestag 2009-2013),834,yes,,,
39613,Thomas Gebhart (Bundestag 2009-2013),834,yes,,,
39611,Peter Gauweiler (Bundestag 2009-2013),834,yes,,,
39605,Ingo Gädechens (Bundestag 2009-2013),834,yes,,,
39615,Alexander Funk (Bundestag 2009-2013),834,yes,,,
44309,Wolfgang Gerhardt (Bundestag 2009-2013),834,yes,,,
39600,Alois Gerig (Bundestag 2009-2013),834,yes,,,
44348,Josef Göppel (Bundestag 2009-2013),834,yes,,,
39593,Eberhard Gienger (Bundestag 2009-2013),834,yes,,,
37944,Heinz Golombeck (Bundestag 2009-2013),834,yes,,,
40747,Hans-Michael Goldmann (Bundestag 2009-2013),834,yes,,,
38749,Hermann Gröhe (Bundestag 2009-2013),834,yes,,,
38745,Reinhard Grindel (Bundestag 2009-2013),834,yes,,,
39571,Monika Grütters (Bundestag 2009-2013),834,yes,,,
39564,Markus Grübel (Bundestag 2009-2013),834,yes,,,
39558,Astrid Grotelüschen (Bundestag 2009-2013),834,yes,,,
40910,Michael Grosse-Brömer (Bundestag 2009-2013),834,yes,,,
40844,Karl Theodor von und zu Guttenberg (Bundestag 2009-2013),834,yes,,,Karl Theodor von und
40812,Joachim Günther (Bundestag 2009-2013),834,yes,,,
39567,Manfred Grund (Bundestag 2009-2013),834,yes,,,
39552,Olav Gutting (Bundestag 2009-2013),834,yes,,,
39525,Gerda Hasselfeldt (Bundestag 2009-2013),834,yes,,,
38731,Jürgen Hardt (Bundestag 2009-2013),834,yes,,,
44765,Stephan Harbarth (Bundestag 2009-2013),834,yes,,,
40603,Christel Happach-Kasan (Bundestag 2009-2013),834,yes,,,
40787,Holger Haibach (Bundestag 2009-2013),834,yes,,,
39536,Florian Hahn (Bundestag 2009 - 2013),834,yes,,,Florian Hahn
44339,Ursula Heinen-Esser (Bundestag 2009-2013),834,yes,,,
39508,Matthias Heider (Bundestag 2009-2013),834,yes,,,
40765,Heinz-Peter Haustein (Bundestag 2009-2013),834,yes,,,
39490,Michael Hennrich (Bundestag 2009-2013),834,yes,,,
39487,Rudolf Henke (Bundestag 2009-2013),834,yes,,,
39519,Frank Heinrich (Bundestag 2009-2013),834,yes,,,
41147,Manuel Höferlin (Bundestag 2009-2013),834,yes,,,
39473,Robert Hochbaum (Bundestag 2009-2013),834,yes,,,
39501,Peter Hintze (Bundestag 2009-2013),834,yes,,,
40692,Ernst Hinsken (Bundestag 2009-2013),834,yes,,,
39495,Ansgar Heveling (Bundestag 2009-2013),834,yes,,,
40831,Jürgen Herrmann (Bundestag 2009-2013),834,yes,,,
40555,Birgit Homburger (Bundestag 2009-2013),834,yes,,,
39465,Franz-Josef Holzenkamp (Bundestag 2009-2013),834,yes,,,
39462,Karl Holmeier (Bundestag 2009-2013),834,yes,,,
40814,Joachim Hörster (Bundestag 2009-2013),834,yes,,,
39448,Thomas Jarzombek (Bundestag 2009-2013),834,yes,,,
39452,Anette Hübinger (Bundestag 2009-2013),834,yes,,,
40673,Werner Hoyer (Bundestag 2009-2013),834,yes,,,
39428,Egon Jüttner (Bundestag 2009-2013),834,yes,,,
41102,Dieter Jasper (Bundestag 2009-2013),834,yes,,,
